Datum;Tid (UTC);Global Irradians (svenska stationer);Kvalitet;Solskenstid;Kvalitet
2021-08-14;20:00:00;0.35;G;0;G
2021-08-14;21:00:00;0.00;G;0;G
2021-08-14;22:00:00;0.00;G;0;G
2021-08-14;23:00:00;0.00;G;0;G
2021-08-15;00:00:00;0.00;G;0;G
2021-08-15;01:00:00;0.00;G;0;G
2021-08-15;02:00:00;0.00;G;0;G
2021-08-15;03:00:00;0.09;G;0;G
2021-08-15;04:00:00;2.59;G;0;G
2021-08-15;05:00:00;19.31;G;0;G
2021-08-15;06:00:00;121.23;G;768;G
2021-08-15;07:00:00;290.69;G;2652;G
2021-08-15;08:00:00;411.29;G;2853;G
2021-08-15;09:00:00;571.28;G;3064;G
2021-08-15;10:00:00;442.80;G;1659;G
2021-08-15;11:00:00;588.09;G;2468;G
2021-08-15;12:00:00;688.26;G;2609;G
2021-08-15;13:00:00;391.57;G;1404;G
2021-08-15;14:00:00;518.96;G;2615;G
2021-08-15;15:00:00;429.20;G;3241;G
2021-08-15;16:00:00;408.27;G;3587;G
2021-08-15;17:00:00;185.12;G;1614;G
2021-08-15;18:00:00;34.76;G;0;G
2021-08-15;19:00:00;5.15;G;0;G
2021-08-15;20:00:00;0.18;G;0;G
2021-08-15;21:00:00;0.00;G;0;G
2021-08-15;22:00:00;0.00;G;0;G
2021-08-15;23:00:00;0.00;G;0;G
2021-08-16;00:00:00;0.00;G;0;G
2021-08-16;01:00:00;0.00;G;0;G
2021-08-16;02:00:00;0.00;G;0;G
2021-08-16;03:00:00;0.04;G;0;G
2021-08-16;04:00:00;2.34;G;0;G
2021-08-16;05:00:00;38.22;G;111;G
2021-08-16;06:00:00;66.55;G;0;G
2021-08-16;07:00:00;139.54;G;97;G
2021-08-16;08:00:00;161.28;G;0;G
2021-08-16;09:00:00;252.66;G;0;G
2021-08-16;10:00:00;255.11;G;12;G
2021-08-16;11:00:00;237.79;G;0;G
2021-08-16;12:00:00;269.98;G;0;G
2021-08-16;13:00:00;216.12;G;0;G
2021-08-16;14:00:00;277.79;G;0;G
2021-08-16;15:00:00;85.13;G;0;G
2021-08-16;16:00:00;109.80;G;0;G
2021-08-16;17:00:00;28.00;G;0;G
2021-08-16;18:00:00;30.88;G;0;G
2021-08-16;19:00:00;5.60;G;0;G
2021-08-16;20:00:00;0.22;G;0;G
2021-08-16;21:00:00;0.00;G;0;G
2021-08-16;22:00:00;0.00;G;0;G
2021-08-16;23:00:00;0.00;G;0;G
2021-08-17;00:00:00;0.00;G;0;G
2021-08-17;01:00:00;0.00;G;0;G
2021-08-17;02:00:00;0.00;G;0;G
2021-08-17;03:00:00;0.00;G;0;G
2021-08-17;04:00:00;2.70;G;0;G
2021-08-17;05:00:00;42.21;G;0;G
2021-08-17;06:00:00;103.05;G;1288;G
2021-08-17;07:00:00;52.90;G;0;G
2021-08-17;08:00:00;45.02;G;0;G
2021-08-17;09:00:00;173.33;G;7;G
2021-08-17;10:00:00;152.18;G;0;G
2021-08-17;11:00:00;132.36;G;0;G
2021-08-17;12:00:00;218.69;G;52;G
2021-08-17;13:00:00;75.34;G;0;G
2021-08-17;14:00:00;108.29;G;0;G
2021-08-17;15:00:00;67.03;G;0;G
2021-08-17;16:00:00;101.48;G;87;G
2021-08-17;17:00:00;206.79;G;1939;G
2021-08-17;18:00:00;68.34;G;1043;G
2021-08-17;19:00:00;0.77;G;0;G
2021-08-17;20:00:00;0.00;G;0;G
2021-08-17;21:00:00;0.00;G;0;G
2021-08-17;22:00:00;0.00;G;0;G
2021-08-17;23:00:00;0.00;G;0;G
2021-08-18;00:00:00;0.00;G;0;G
2021-08-18;01:00:00;0.00;G;0;G
2021-08-18;02:00:00;0.00;G;0;G
2021-08-18;03:00:00;0.00;G;0;G
2021-08-18;04:00:00;1.43;G;0;G
2021-08-18;05:00:00;18.85;G;0;G
2021-08-18;06:00:00;33.54;G;0;G
2021-08-18;07:00:00;61.32;G;0;G
2021-08-18;08:00:00;111.30;G;0;G
2021-08-18;09:00:00;386.47;G;1503;G
2021-08-18;10:00:00;468.70;G;1531;G
2021-08-18;11:00:00;210.90;G;0;G
2021-08-18;12:00:00;367.81;G;231;G
2021-08-18;13:00:00;249.03;G;305;G
2021-08-18;14:00:00;96.28;G;0;G
2021-08-18;15:00:00;61.09;G;0;G
2021-08-18;16:00:00;61.93;G;0;G
2021-08-18;17:00:00;29.67;G;0;G
2021-08-18;18:00:00;11.78;G;0;G
2021-08-18;19:00:00;2.16;G;0;G
2021-08-18;20:00:00;0.19;G;0;G
2021-08-18;21:00:00;0.00;G;0;G
2021-08-18;22:00:00;0.00;G;0;G
2021-08-18;23:00:00;0.00;G;0;G
2021-08-19;00:00:00;0.00;G;0;G
2021-08-19;01:00:00;0.00;G;0;G
2021-08-19;02:00:00;0.00;G;0;G
2021-08-19;03:00:00;0.00;G;0;G
2021-08-19;04:00:00;1.80;G;0;G
2021-08-19;05:00:00;30.48;G;0;G
2021-08-19;06:00:00;58.15;G;13;G
2021-08-19;07:00:00;79.77;G;79;G
2021-08-19;08:00:00;187.83;G;202;G
2021-08-19;09:00:00;335.85;G;1273;G
2021-08-19;10:00:00;532.42;G;2332;G
2021-08-19;11:00:00;691.00;G;2656;G
2021-08-19;12:00:00;300.20;G;590;G
2021-08-19;13:00:00;329.20;G;125;G
2021-08-19;14:00:00;333.09;G;1066;G
2021-08-19;15:00:00;84.05;G;0;G
2021-08-19;16:00:00;129.45;G;25;G
2021-08-19;17:00:00;97.22;G;0;G
2021-08-19;18:00:00;56.08;G;792;G
2021-08-19;19:00:00;7.12;G;54;G
2021-08-19;20:00:00;0.04;G;0;G
2021-08-19;21:00:00;0.00;G;0;G
2021-08-19;22:00:00;0.00;G;0;G
2021-08-19;23:00:00;0.00;G;0;G
2021-08-20;00:00:00;0.00;G;0;G
2021-08-20;01:00:00;0.00;G;0;G
2021-08-20;02:00:00;0.00;G;0;G
2021-08-20;03:00:00;0.00;G;0;G
2021-08-20;04:00:00;1.82;G;0;G
2021-08-20;05:00:00;34.70;G;1121;G
2021-08-20;06:00:00;187.81;G;3095;G
2021-08-20;07:00:00;343.90;G;3423;G
2021-08-20;08:00:00;377.98;G;2318;G
2021-08-20;09:00:00;448.94;G;2336;G
2021-08-20;10:00:00;345.60;G;1451;G
2021-08-20;11:00:00;283.89;G;173;G
2021-08-20;12:00:00;359.98;G;174;G
2021-08-20;13:00:00;332.50;G;256;G
2021-08-20;14:00:00;463.81;G;2828;G
2021-08-20;15:00:00;394.70;G;3411;G
2021-08-20;16:00:00;376.59;G;3233;G
2021-08-20;17:00:00;165.19;G;1684;G
2021-08-20;18:00:00;69.06;G;1781;G
2021-08-20;19:00:00;7.98;G;0;G
2021-08-20;20:00:00;0.06;G;0;G
2021-08-20;21:00:00;0.00;G;0;G
2021-08-20;22:00:00;0.00;G;0;G
2021-08-20;23:00:00;0.00;G;0;G
2021-08-21;00:00:00;0.00;G;0;G
2021-08-21;01:00:00;0.00;G;0;G
2021-08-21;02:00:00;0.00;G;0;G
2021-08-21;03:00:00;0.00;G;0;G
2021-08-21;04:00:00;2.32;G;0;G
2021-08-21;05:00:00;21.57;G;0;G
2021-08-21;06:00:00;118.31;G;612;G
2021-08-21;07:00:00;281.41;G;3545;G
2021-08-21;08:00:00;394.65;G;2336;G
2021-08-21;09:00:00;363.51;G;1502;G
2021-08-21;10:00:00;416.82;G;1401;G
2021-08-21;11:00:00;664.50;G;2970;G
2021-08-21;12:00:00;480.75;G;1594;G
2021-08-21;13:00:00;594.92;G;3134;G
2021-08-21;14:00:00;603.00;G;3592;G
2021-08-21;15:00:00;522.75;G;3600;G
2021-08-21;16:00:00;358.51;G;3466;G
2021-08-21;17:00:00;222.40;G;3600;G
2021-08-21;18:00:00;82.40;G;3600;G
2021-08-21;19:00:00;7.50;G;265;G
2021-08-21;20:00:00;0.00;G;0;G
2021-08-21;21:00:00;0.00;G;0;G
2021-08-21;22:00:00;0.00;G;0;G
2021-08-21;23:00:00;0.00;G;0;G
2021-08-22;00:00:00;0.00;G;0;G
2021-08-22;01:00:00;0.00;G;0;G
2021-08-22;02:00:00;0.00;G;0;G
2021-08-22;03:00:00;0.00;G;0;G
2021-08-22;04:00:00;2.07;G;0;G
2021-08-22;05:00:00;49.98;G;2495;G
2021-08-22;06:00:00;175.10;G;3600;G
2021-08-22;07:00:00;321.08;G;3600;G
2021-08-22;08:00:00;462.93;G;3600;G
2021-08-22;09:00:00;582.89;G;3600;G
2021-08-22;10:00:00;672.90;G;3600;G
2021-08-22;11:00:00;663.98;G;3199;G
2021-08-22;12:00:00;555.36;G;2273;G
2021-08-22;13:00:00;487.16;G;2185;G
2021-08-22;14:00:00;581.36;G;3328;G
2021-08-22;15:00:00;512.01;G;3600;G
2021-08-22;16:00:00;372.69;G;3600;G
2021-08-22;17:00:00;222.24;G;3600;G
2021-08-22;18:00:00;79.97;G;3600;G
2021-08-22;19:00:00;6.76;G;371;G
2021-08-22;20:00:00;0.00;G;0;G
2021-08-22;21:00:00;0.00;G;0;G
2021-08-22;22:00:00;0.00;G;0;G
2021-08-22;23:00:00;0.00;G;0;G
2021-08-23;00:00:00;0.00;G;0;G
2021-08-23;01:00:00;0.00;G;0;G
2021-08-23;02:00:00;0.00;G;0;G
2021-08-23;03:00:00;0.00;G;0;G
2021-08-23;04:00:00;1.74;G;0;G
2021-08-23;05:00:00;53.78;G;2185;G
2021-08-23;06:00:00;163.87;G;3600;G
2021-08-23;07:00:00;302.25;G;3600;G
2021-08-23;08:00:00;438.62;G;3600;G
2021-08-23;09:00:00;559.94;G;3600;G
2021-08-23;10:00:00;649.95;G;3600;G
2021-08-23;11:00:00;707.66;G;3600;G
2021-08-23;12:00:00;688.41;G;3126;G
2021-08-23;13:00:00;650.19;G;3211;G
2021-08-23;14:00:00;591.27;G;3330;G
2021-08-23;15:00:00;275.42;G;1156;G
2021-08-23;16:00:00;338.90;G;3488;G
2021-08-23;17:00:00;176.72;G;3041;G
2021-08-23;18:00:00;55.60;G;1837;G
2021-08-23;19:00:00;5.17;G;0;G
2021-08-23;20:00:00;0.01;G;0;G
2021-08-23;21:00:00;0.00;G;0;G
2021-08-23;22:00:00;0.00;G;0;G
2021-08-23;23:00:00;0.00;G;0;G
2021-08-24;00:00:00;0.00;G;0;G
2021-08-24;01:00:00;0.00;G;0;G
2021-08-24;02:00:00;0.00;G;0;G
2021-08-24;03:00:00;0.00;G;0;G
2021-08-24;04:00:00;0.71;G;0;G
2021-08-24;05:00:00;40.23;G;296;G
2021-08-24;06:00:00;114.27;G;1386;G
2021-08-24;07:00:00;298.65;G;3600;G
2021-08-24;08:00:00;417.58;G;3600;G
2021-08-24;09:00:00;554.78;G;3600;G
2021-08-24;10:00:00;651.61;G;3600;G
2021-08-24;11:00:00;686.02;G;3600;G
2021-08-24;12:00:00;681.71;G;3600;G
2021-08-24;13:00:00;661.87;G;3600;G
2021-08-24;14:00:00;529.27;G;3600;G
2021-08-24;15:00:00;450.68;G;3600;G
2021-08-24;16:00:00;328.89;G;3600;G
2021-08-24;17:00:00;178.73;G;3600;G
2021-08-24;18:00:00;62.58;G;1899;G
2021-08-24;19:00:00;2.58;G;0;G
2021-08-24;20:00:00;0.00;G;0;G
2021-08-24;21:00:00;0.00;G;0;G
2021-08-24;22:00:00;0.00;G;0;G
2021-08-24;23:00:00;0.00;G;0;G
2021-08-25;00:00:00;0.00;G;0;G
2021-08-25;01:00:00;0.00;G;0;G
2021-08-25;02:00:00;0.00;G;0;G
2021-08-25;03:00:00;0.00;G;0;G
2021-08-25;04:00:00;0.55;G;0;G
2021-08-25;05:00:00;12.59;G;0;G
2021-08-25;06:00:00;44.89;G;0;G
2021-08-25;07:00:00;40.89;G;0;G
2021-08-25;08:00:00;53.46;G;0;G
2021-08-25;09:00:00;53.95;G;0;G
2021-08-25;10:00:00;100.13;G;0;G
2021-08-25;11:00:00;138.89;G;0;G
2021-08-25;12:00:00;129.51;G;0;G
2021-08-25;13:00:00;199.53;G;0;G
2021-08-25;14:00:00;262.77;G;498;G
2021-08-25;15:00:00;251.46;G;558;G
2021-08-25;16:00:00;287.89;G;2305;G
2021-08-25;17:00:00;135.45;G;1818;G
2021-08-25;18:00:00;52.41;G;1567;G
2021-08-25;19:00:00;3.45;G;0;G
2021-08-25;20:00:00;0.05;G;0;G
2021-08-25;21:00:00;0.00;G;0;G
2021-08-25;22:00:00;0.00;G;0;G
2021-08-25;23:00:00;0.00;G;0;G
2021-08-26;00:00:00;0.00;G;0;G
2021-08-26;01:00:00;0.00;G;0;G
2021-08-26;02:00:00;0.00;G;0;G
2021-08-26;03:00:00;0.00;G;0;G
2021-08-26;04:00:00;0.53;G;0;G
2021-08-26;05:00:00;27.19;G;0;G
2021-08-26;06:00:00;106.20;G;736;G
2021-08-26;07:00:00;150.68;G;0;G
2021-08-26;08:00:00;194.56;G;82;G
2021-08-26;09:00:00;113.21;G;0;G
2021-08-26;10:00:00;120.65;G;0;G
2021-08-26;11:00:00;177.24;G;0;G
2021-08-26;12:00:00;218.49;G;0;G
2021-08-26;13:00:00;184.62;G;0;G
2021-08-26;14:00:00;185.12;G;0;G
2021-08-26;15:00:00;371.58;G;2049;G
2021-08-26;16:00:00;318.17;G;1851;G
2021-08-26;17:00:00;45.67;G;0;G
2021-08-26;18:00:00;28.99;G;0;G
2021-08-26;19:00:00;0.17;G;0;G
2021-08-26;20:00:00;0.00;G;0;G
2021-08-26;21:00:00;0.00;G;0;G
2021-08-26;22:00:00;0.00;G;0;G
2021-08-26;23:00:00;0.00;G;0;G
2021-08-27;00:00:00;0.00;G;0;G
2021-08-27;01:00:00;0.00;G;0;G
2021-08-27;02:00:00;0.00;G;0;G
2021-08-27;03:00:00;0.00;G;0;G
2021-08-27;04:00:00;0.84;G;0;G
2021-08-27;05:00:00;26.45;G;439;G
2021-08-27;06:00:00;126.00;G;2207;G
2021-08-27;07:00:00;152.34;G;497;G
2021-08-27;08:00:00;280.80;G;1115;G
2021-08-27;09:00:00;402.87;G;2123;G
2021-08-27;10:00:00;602.52;G;2767;G
2021-08-27;11:00:00;522.81;G;2405;G
2021-08-27;12:00:00;678.47;G;3540;G
2021-08-27;13:00:00;333.82;G;586;G
2021-08-27;14:00:00;132.12;G;0;G
2021-08-27;15:00:00;100.60;G;0;G
2021-08-27;16:00:00;80.48;G;0;G
2021-08-27;17:00:00;32.27;G;0;G
2021-08-27;18:00:00;12.40;G;0;G
2021-08-27;19:00:00;2.26;G;0;G
2021-08-27;20:00:00;0.00;G;0;G
2021-08-27;21:00:00;0.00;G;0;G
2021-08-27;22:00:00;0.00;G;0;G
2021-08-27;23:00:00;0.00;G;0;G
2021-08-28;00:00:00;0.00;G;0;G
2021-08-28;01:00:00;0.00;G;0;G
2021-08-28;02:00:00;0.00;G;0;G
2021-08-28;03:00:00;0.00;G;0;G
2021-08-28;04:00:00;0.00;G;0;G
2021-08-28;05:00:00;1.28;G;0;G
2021-08-28;06:00:00;18.72;G;0;G
2021-08-28;07:00:00;29.08;G;0;G
2021-08-28;08:00:00;85.91;G;0;G
2021-08-28;09:00:00;185.72;G;0;G
2021-08-28;10:00:00;149.46;G;0;G
2021-08-28;11:00:00;124.20;G;0;G
2021-08-28;12:00:00;109.43;G;0;G
2021-08-28;13:00:00;101.12;G;0;G
2021-08-28;14:00:00;53.42;G;0;G
2021-08-28;15:00:00;89.07;G;0;G
2021-08-28;16:00:00;69.04;G;0;G
2021-08-28;17:00:00;21.05;G;0;G
2021-08-28;18:00:00;8.64;G;0;G
2021-08-28;19:00:00;1.25;G;0;G
2021-08-28;20:00:00;0.00;G;0;G
2021-08-28;21:00:00;0.00;G;0;G
2021-08-28;22:00:00;0.00;G;0;G
2021-08-28;23:00:00;0.00;G;0;G
2021-08-29;00:00:00;0.00;G;0;G
2021-08-29;01:00:00;0.00;G;0;G
2021-08-29;02:00:00;0.00;G;0;G
2021-08-29;03:00:00;0.00;G;0;G
2021-08-29;04:00:00;0.02;G;0;G
2021-08-29;05:00:00;12.29;G;0;G
2021-08-29;06:00:00;45.98;G;0;G
2021-08-29;07:00:00;80.06;G;0;G
2021-08-29;08:00:00;107.44;G;0;G
2021-08-29;09:00:00;167.91;G;0;G
2021-08-29;10:00:00;305.86;G;383;G
2021-08-29;11:00:00;355.18;G;467;G
2021-08-29;12:00:00;371.23;G;245;G
2021-08-29;13:00:00;340.81;G;220;G
2021-08-29;14:00:00;141.46;G;0;G
2021-08-29;15:00:00;85.30;G;0;G
2021-08-29;16:00:00;72.85;G;0;G
2021-08-29;17:00:00;20.77;G;0;G
2021-08-29;18:00:00;4.84;G;0;G
2021-08-29;19:00:00;0.46;G;0;G
2021-08-29;20:00:00;0.00;G;0;G
2021-08-29;21:00:00;0.00;G;0;G
2021-08-29;22:00:00;0.00;G;0;G
2021-08-29;23:00:00;0.00;G;0;G
2021-08-30;00:00:00;0.00;G;0;G
2021-08-30;01:00:00;0.00;G;0;G
2021-08-30;02:00:00;0.00;G;0;G
2021-08-30;03:00:00;0.00;G;0;G
2021-08-30;04:00:00;0.27;G;0;G
2021-08-30;05:00:00;26.86;G;172;G
2021-08-30;06:00:00;132.66;G;2541;G
2021-08-30;07:00:00;262.91;G;3600;G
2021-08-30;08:00:00;412.99;G;3600;G
2021-08-30;09:00:00;507.58;G;3567;G
2021-08-30;10:00:00;447.49;G;1910;G
2021-08-30;11:00:00;532.33;G;1812;G
2021-08-30;12:00:00;470.95;G;1317;G
2021-08-30;13:00:00;470.89;G;1738;G
2021-08-30;14:00:00;339.85;G;1240;G
2021-08-30;15:00:00;452.33;G;3375;G
2021-08-30;16:00:00;307.85;G;3404;G
2021-08-30;17:00:00;162.14;G;3369;G
2021-08-30;18:00:00;42.39;G;2382;G
2021-08-30;19:00:00;0.93;G;0;G
2021-08-30;20:00:00;0.00;G;0;G
2021-08-30;21:00:00;0.00;G;0;G
2021-08-30;22:00:00;0.00;G;0;G
2021-08-30;23:00:00;0.00;G;0;G
2021-08-31;00:00:00;0.00;G;0;G
2021-08-31;01:00:00;0.00;G;0;G
2021-08-31;02:00:00;0.00;G;0;G
2021-08-31;03:00:00;0.00;G;0;G
2021-08-31;04:00:00;0.28;G;0;G
2021-08-31;05:00:00;24.97;G;1431;G
2021-08-31;06:00:00;132.31;G;3600;G
2021-08-31;07:00:00;278.34;G;3600;G
2021-08-31;08:00:00;416.85;G;3600;G
2021-08-31;09:00:00;534.43;G;3600;G
2021-08-31;10:00:00;624.72;G;3600;G
2021-08-31;11:00:00;673.38;G;3600;G
2021-08-31;12:00:00;679.06;G;3600;G
2021-08-31;13:00:00;642.17;G;3600;G
2021-08-31;14:00:00;538.17;G;3457;G
2021-08-31;15:00:00;402.92;G;3046;G
2021-08-31;16:00:00;225.55;G;1805;G
2021-08-31;17:00:00;150.99;G;3593;G
2021-08-31;18:00:00;41.31;G;1723;G
2021-08-31;19:00:00;1.08;G;0;G
2021-08-31;20:00:00;0.00;G;0;G
2021-08-31;21:00:00;0.00;G;0;G
2021-08-31;22:00:00;0.00;G;0;G
2021-08-31;23:00:00;0.00;G;0;G
2021-09-01;00:00:00;0.00;G;0;G
2021-09-01;01:00:00;0.00;G;0;G
2021-09-01;02:00:00;0.00;G;0;G
2021-09-01;03:00:00;0.00;G;0;G
2021-09-01;04:00:00;0.15;G;0;G
2021-09-01;05:00:00;22.96;G;293;G
2021-09-01;06:00:00;137.75;G;3231;G
2021-09-01;07:00:00;242.99;G;3600;G
2021-09-01;08:00:00;302.83;G;3600;G
2021-09-01;09:00:00;511.76;G;3600;G
2021-09-01;10:00:00;606.93;G;3600;G
2021-09-01;11:00:00;631.71;G;3600;G
2021-09-01;12:00:00;660.13;G;3600;G
2021-09-01;13:00:00;562.74;G;3531;G
2021-09-01;14:00:00;417.28;G;3108;G
2021-09-01;15:00:00;420.64;G;3591;G
2021-09-01;16:00:00;265.34;G;2162;G
2021-09-01;17:00:00;109.73;G;354;G
2021-09-01;18:00:00;40.12;G;883;G
2021-09-01;19:00:00;1.74;G;0;G
2021-09-01;20:00:00;0.00;G;0;G
2021-09-01;21:00:00;0.00;G;0;G
2021-09-01;22:00:00;0.00;G;0;G
2021-09-01;23:00:00;0.00;G;0;G
2021-09-02;00:00:00;0.00;G;0;G
2021-09-02;01:00:00;0.00;G;0;G
2021-09-02;02:00:00;0.00;G;0;G
2021-09-02;03:00:00;0.00;G;0;G
2021-09-02;04:00:00;0.27;G;0;G
2021-09-02;05:00:00;21.78;G;1526;G
2021-09-02;06:00:00;129.71;G;3600;G
2021-09-02;07:00:00;271.44;G;3600;G
2021-09-02;08:00:00;407.16;G;3600;G
2021-09-02;09:00:00;525.58;G;3600;G
2021-09-02;10:00:00;558.12;G;3539;G
2021-09-02;11:00:00;528.75;G;3168;G
2021-09-02;12:00:00;667.04;G;3591;G
2021-09-02;13:00:00;626.86;G;3600;G
2021-09-02;14:00:00;542.59;G;3600;G
2021-09-02;15:00:00;435.30;G;3600;G
2021-09-02;16:00:00;299.62;G;3600;G
2021-09-02;17:00:00;152.96;G;3600;G
2021-09-02;18:00:00;34.86;G;2173;G
2021-09-02;19:00:00;0.46;G;0;G
2021-09-02;20:00:00;0.00;G;0;G
2021-09-02;21:00:00;0.00;G;0;G
2021-09-02;22:00:00;0.00;G;0;G
2021-09-02;23:00:00;0.00;G;0;G
2021-09-03;00:00:00;0.00;G;0;G
2021-09-03;01:00:00;0.00;G;0;G
2021-09-03;02:00:00;0.00;G;0;G
2021-09-03;03:00:00;0.00;G;0;G
2021-09-03;04:00:00;0.68;G;0;G
2021-09-03;05:00:00;7.75;G;0;G
2021-09-03;06:00:00;60.47;G;0;G
2021-09-03;07:00:00;110.92;G;27;G
2021-09-03;08:00:00;288.06;G;1996;G
2021-09-03;09:00:00;531.98;G;3522;G
2021-09-03;10:00:00;616.45;G;3600;G
2021-09-03;11:00:00;657.79;G;3600;G
2021-09-03;12:00:00;660.07;G;3600;G
2021-09-03;13:00:00;620.11;G;3600;G
2021-09-03;14:00:00;542.48;G;3600;G
2021-09-03;15:00:00;435.85;G;3600;G
2021-09-03;16:00:00;298.40;G;3600;G
2021-09-03;17:00:00;150.50;G;3600;G
2021-09-03;18:00:00;32.42;G;2110;G
2021-09-03;19:00:00;0.25;G;0;G
2021-09-03;20:00:00;0.00;G;0;G
2021-09-03;21:00:00;0.00;G;0;G
2021-09-03;22:00:00;0.00;G;0;G
2021-09-03;23:00:00;0.00;G;0;G
2021-09-04;00:00:00;0.00;G;0;G
2021-09-04;01:00:00;0.00;G;0;G
2021-09-04;02:00:00;0.00;G;0;G
2021-09-04;03:00:00;0.00;G;0;G
2021-09-04;04:00:00;0.34;G;0;G
2021-09-04;05:00:00;19.72;G;1151;G
2021-09-04;06:00:00;121.89;G;3600;G
2021-09-04;07:00:00;254.18;G;3600;G
2021-09-04;08:00:00;382.80;G;3600;G
2021-09-04;09:00:00;412.97;G;3173;G
2021-09-04;10:00:00;549.31;G;3228;G
2021-09-04;11:00:00;530.89;G;2966;G
2021-09-04;12:00:00;484.86;G;2424;G
2021-09-04;13:00:00;577.38;G;3280;G
2021-09-04;14:00:00;510.30;G;3215;G
2021-09-04;15:00:00;442.40;G;3259;G
2021-09-04;16:00:00;288.38;G;3177;G
2021-09-04;17:00:00;154.89;G;3056;G
2021-09-04;18:00:00;24.30;G;1332;G
2021-09-04;19:00:00;0.30;G;0;G
2021-09-04;20:00:00;0.00;G;0;G
2021-09-04;21:00:00;0.00;G;0;G
2021-09-04;22:00:00;0.00;G;0;G
2021-09-04;23:00:00;0.00;G;0;G
2021-09-05;00:00:00;0.00;G;0;G
2021-09-05;01:00:00;0.00;G;0;G
2021-09-05;02:00:00;0.00;G;0;G
2021-09-05;03:00:00;0.00;G;0;G
2021-09-05;04:00:00;0.22;G;0;G
2021-09-05;05:00:00;22.20;G;1317;G
2021-09-05;06:00:00;123.80;G;3600;G
2021-09-05;07:00:00;272.15;G;3600;G
2021-09-05;08:00:00;412.52;G;3600;G
2021-09-05;09:00:00;532.03;G;3600;G
2021-09-05;10:00:00;622.62;G;3600;G
2021-09-05;11:00:00;661.40;G;3600;G
2021-09-05;12:00:00;608.58;G;3600;G
2021-09-05;13:00:00;583.64;G;3600;G
2021-09-05;14:00:00;519.03;G;3600;G
2021-09-05;15:00:00;437.31;G;3600;G
2021-09-05;16:00:00;307.43;G;3600;G
2021-09-05;17:00:00;111.35;G;2229;G
2021-09-05;18:00:00;21.74;G;468;G
2021-09-05;19:00:00;0.10;G;0;G
2021-09-05;20:00:00;0.00;G;0;G
2021-09-05;21:00:00;0.00;G;0;G
2021-09-05;22:00:00;0.00;G;0;G
2021-09-05;23:00:00;0.00;G;0;G
2021-09-06;00:00:00;0.00;G;0;G
2021-09-06;01:00:00;0.00;G;0;G
2021-09-06;02:00:00;0.00;G;0;G
2021-09-06;03:00:00;0.00;G;0;G
2021-09-06;04:00:00;0.02;G;0;G
2021-09-06;05:00:00;10.62;G;0;G
2021-09-06;06:00:00;63.93;G;278;G
2021-09-06;07:00:00;177.13;G;1028;G
2021-09-06;08:00:00;281.63;G;2630;G
2021-09-06;09:00:00;326.54;G;1369;G
2021-09-06;10:00:00;374.99;G;1114;G
2021-09-06;11:00:00;356.42;G;389;G
2021-09-06;12:00:00;370.25;G;238;G
2021-09-06;13:00:00;386.32;G;768;G
2021-09-06;14:00:00;358.85;G;777;G
2021-09-06;15:00:00;220.81;G;0;G
2021-09-06;16:00:00;125.73;G;0;G
2021-09-06;17:00:00;62.32;G;0;G
2021-09-06;18:00:00;11.95;G;0;G
2021-09-06;19:00:00;0.00;G;0;G
2021-09-06;20:00:00;0.00;G;0;G
2021-09-06;21:00:00;0.00;G;0;G
2021-09-06;22:00:00;0.00;G;0;G
2021-09-06;23:00:00;0.00;G;0;G
2021-09-07;00:00:00;0.00;G;0;G
2021-09-07;01:00:00;0.00;G;0;G
2021-09-07;02:00:00;0.00;G;0;G
2021-09-07;03:00:00;0.00;G;0;G
2021-09-07;04:00:00;0.00;G;0;G
2021-09-07;05:00:00;7.64;G;0;G
2021-09-07;06:00:00;68.74;G;0;G
2021-09-07;07:00:00;210.21;G;1628;G
2021-09-07;08:00:00;361.39;G;3600;G
2021-09-07;09:00:00;408.99;G;3600;G
2021-09-07;10:00:00;467.39;G;3600;G
2021-09-07;11:00:00;533.66;G;3495;G
2021-09-07;12:00:00;610.17;G;3600;G
2021-09-07;13:00:00;589.60;G;3600;G
2021-09-07;14:00:00;503.82;G;3600;G
2021-09-07;15:00:00;399.93;G;3600;G
2021-09-07;16:00:00;263.92;G;3600;G
2021-09-07;17:00:00;122.05;G;3600;G
2021-09-07;18:00:00;17.61;G;435;G
2021-09-07;19:00:00;0.02;G;0;G
2021-09-07;20:00:00;0.00;G;0;G
2021-09-07;21:00:00;0.00;G;0;G
2021-09-07;22:00:00;0.00;G;0;G
2021-09-07;23:00:00;0.00;G;0;G
2021-09-08;00:00:00;0.00;G;0;G
2021-09-08;01:00:00;0.00;G;0;G
2021-09-08;02:00:00;0.00;G;0;G
2021-09-08;03:00:00;0.00;G;0;G
2021-09-08;04:00:00;0.13;G;0;G
2021-09-08;05:00:00;4.31;G;0;G
2021-09-08;06:00:00;32.06;G;0;G
2021-09-08;07:00:00;81.70;G;0;G
2021-09-08;08:00:00;112.74;G;0;G
2021-09-08;09:00:00;161.01;G;0;G
2021-09-08;10:00:00;186.29;G;0;G
2021-09-08;11:00:00;228.72;G;0;G
2021-09-08;12:00:00;314.20;G;438;G
2021-09-08;13:00:00;344.70;G;2090;G
2021-09-08;14:00:00;392.70;G;2923;G
2021-09-08;15:00:00;332.79;G;2642;G
2021-09-08;16:00:00;187.97;G;1849;G
